sequence step,technique,channel,time(sec),Ewe(V),Q-Q0(mAh),I(mA),cycle#,Ece (V)
1,CP,0,0.5857199852034682,2.690295457839966,2.966809415422884e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5857599852024578,2.6868698596954346,2.9668735616420843e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5857999852014473,2.683444023132324,2.9672771893905924e-08,0.0003631631670941715,0.0,-0.0003590924898162484
1,CP,0,0.5858399852004368,2.680189371109009,2.967341532982775e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5858799851994263,2.6776201725006104,2.9674058765749578e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5859199851984158,2.674365520477295,2.9676397635588124e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5859599851974053,2.6719675064086914,2.9677887801603397e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5859999851963948,2.66888427734375,2.9680226671441943e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5860399851953844,2.6659724712371826,2.968087010736377e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5860799851943739,2.663060426712036,2.9682362247108866e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5861199851933634,2.659634590148926,2.9686396550864124e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.5861599851923529,2.6558663845062256,2.968873542070267e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5861999851913424,2.65261173248291,2.9689378856624497e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5862399851903319,2.6496999263763428,2.969256643028631e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5862799851893215,2.6464452743530273,2.9693209866208136e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.586319985188311,2.643190860748291,2.9695548736046678e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5863599851873005,2.6409640312194824,2.9697040875791775e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.58639998518629,2.638394832611084,2.969853104180705e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5864399851852795,2.6356539726257324,2.9700869911645594e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.586479985184269,2.632570743560791,2.970236205139069e-08,0.0001342068145504527,0.0,0.0003261279780417681
1,CP,0,0.5865199851832585,2.6305153369903564,2.970639635514595e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.5865599851822481,2.62726092338562,2.9707888494891048e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5865999851812376,2.6246914863586426,2.970937866090632e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5866399851802271,2.622293472290039,2.9713414938391402e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.5866799851792166,2.6190390586853027,2.9717449242146664e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.5867199851782061,2.6162984371185303,2.9719788111985206e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5867599851771956,2.613215208053589,2.9722975685647018e-08,0.0002868443971237866,0.0,-0.001044312957674265
1,CP,0,0.5867999851761851,2.6101319789886475,2.9723619121568845e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5868399851751747,2.606534719467163,2.972595799140739e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5868799851741642,2.6032803058624268,2.9729145565069203e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5869199851731537,2.5995118618011475,2.9731484434907745e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5869599851721432,2.595743417739868,2.973297657465284e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5869999851711327,2.592489004135132,2.9731922602928133e-08,-9.474954509869349e-05,0.0,-0.0007017027237452567
1,CP,0,0.5870399851701222,2.5888919830322266,2.9734261472766676e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5870799851691118,2.5852949619293213,2.9735753612511772e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5871199851681013,2.582040309906006,2.9738092482350314e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5871599851670908,2.5786144733428955,2.974043135218886e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5871999851660803,2.575873851776123,2.9742770222027403e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5872399851650698,2.5721054077148438,2.9745111065595768e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5872799851640593,2.5693647861480713,2.9744057093871056e-08,-9.474954509869349e-05,0.0,-0.0003590924898162484
1,CP,0,0.5873199851630488,2.565596580505371,2.9746395963709602e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5873599851620384,2.5630271434783936,2.9749583537371414e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5873999851610279,2.560115337371826,2.9753617841126672e-08,0.0003631631670941715,0.0,-0.0003590924898162484
1,CP,0,0.5874399851600174,2.5568606853485107,2.97542612770485e-08,5.7888023263785726e-05,0.0,-0.001044312957674265
1,CP,0,0.5874799851590069,2.5536062717437744,2.9755753416793596e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5875199851579964,2.550180435180664,2.975809228663214e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5875599851569859,2.5491526126861572,2.97578870187307e-08,-1.843076091745388e-05,0.0,-0.0007017027237452567
1,CP,0,0.5877599851519335,2.545898199081421,2.9761950928433283e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.587799985150923,2.5421297550201416,2.976344306817838e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5878399851499125,2.5375049114227295,2.976663064184019e-08,0.0002868443971237866,0.0,0.0003261279780417681
1,CP,0,0.587879985148902,2.5325374603271484,2.9768120807855467e-08,0.0001342068145504527,0.0,0.0003261279780417681
1,CP,0,0.5879199851478916,2.5268850326538086,2.977045967769401e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5879599851468811,2.5212323665618896,2.977449595517909e-08,0.0003631631670941715,0.0,-1.648225588724017e-05
1,CP,0,0.5879999851458706,2.515237331390381,2.9775986121194364e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5880399851448601,2.509070873260498,2.977917369485618e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5880799851438496,2.503418207168579,2.9780665834601276e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5881199851428391,2.4975943565368652,2.978215600061655e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5881599851418287,2.4924557209014893,2.9782799436538376e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5881999851408182,2.488344669342041,2.9785987010200188e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5882399851398077,2.484233856201172,2.9786630446122018e-08,5.7888023263785726e-05,0.0,-0.001044312957674265
1,CP,0,0.5882799851387972,2.4813218116760254,2.978812061213729e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5883199851377867,2.47772479057312,2.9790459481975834e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5883599851367762,2.473956346511841,2.979195162172093e-08,0.0001342068145504527,0.0,0.0003261279780417681
1,CP,0,0.5883999851357657,2.4698455333709717,2.9792595057642757e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5884399851347553,2.4659056663513184,2.9791541085918048e-08,-9.474954509869349e-05,0.0,-0.0003590924898162484
1,CP,0,0.5884799851337448,2.461623430252075,2.979557736340313e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.5885199851327343,2.45802640914917,2.9797067529418403e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5885599851317238,2.4542579650878906,2.97985596691635e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5885999851307133,2.4503183364868164,2.9801747242825314e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5886399851297028,2.447577714920044,2.9804086112663853e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5886799851286924,2.4441518783569336,2.980727171259585e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5887199851276819,2.4408974647521973,2.981045928625766e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5887599851266714,2.437300443649292,2.9812798156096207e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5887999851256609,2.4338746070861816,2.98142902958413e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5888399851246504,2.4302775859832764,2.9814933731763126e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5888799851236399,2.426509141921997,2.98164238977784e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5889199851226294,2.4227406978607178,2.981961147144021e-08,0.0002868443971237866,0.0,-0.001044312957674265
1,CP,0,0.588959985121619,2.4196574687957764,2.982025490736204e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5889999851206085,2.416231632232666,2.982174704710714e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.589039985119598,2.412463426589966,2.982323721312241e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5890799851185875,2.4092087745666504,2.982642478678422e-08,0.0002868443971237866,0.0,-0.0017295334255322814
1,CP,0,0.589119985117577,2.406296968460083,2.9829612360446035e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5891599851165665,2.4026997089385986,2.9831102526461315e-08,0.0001342068145504527,0.0,-0.001386923249810934
1,CP,0,0.589199985115556,2.4001305103302,2.9833441396299854e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5892399851145456,2.3973898887634277,2.98357802661384e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5892799851135351,2.3936214447021484,2.983812110970676e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5893199851125246,2.390880823135376,2.983961127572204e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5893599851115141,2.3877975940704346,2.98394060078206e-08,-1.843076091745388e-05,0.0,-0.0003590924898162484
1,CP,0,0.5893999851105036,2.385056972503662,2.984344228530568e-08,0.0003631631670941715,0.0,-0.0003590924898162484
1,CP,0,0.5894399851094931,2.3821449279785156,2.984578115514422e-08,0.0002105255987316923,0.0,0.0003261279780417681
1,CP,0,0.5894799851084827,2.379746913909912,2.984812002498277e-08,0.0002105255987316923,0.0,0.0003261279780417681
1,CP,0,0.5895199851074722,2.375636100769043,2.985045889482131e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5895599851064617,2.3727240562438965,2.9852797764659854e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5895999851054512,2.36946964263916,2.9853441200581684e-08,5.7888023263785726e-05,0.0,0.0003261279780417681
1,CP,0,0.5896399851044407,2.36604380607605,2.985408463650351e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5896799851034302,2.3629605770111084,2.985727221016532e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5897199851024197,2.359020948410034,2.985706694226388e-08,-1.843076091745388e-05,0.0,-0.0003590924898162484
1,CP,0,0.5897599851014093,2.3559377193450928,2.985771037818571e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5897999851003988,2.3525118827819824,2.9859202517930804e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5898399850993883,2.349086046218872,2.9863236821686065e-08,0.0003631631670941715,0.0,0.0003261279780417681
1,CP,0,0.5898799850983778,2.3460028171539307,2.986642439534788e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5899199850973673,2.343433380126953,2.986961196900969e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5899599850963568,2.3405215740203857,2.9869406701108247e-08,-1.843076091745388e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5899999850953463,2.3381235599517822,2.987174557094679e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5900399850943359,2.3355541229248047,2.987323771069189e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5900799850933254,2.3324708938598633,2.987472787670716e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5901199850923149,2.329387664794922,2.987622001645226e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5901599850913044,2.3269896507263184,2.9876861478644265e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5901999850902939,2.3251054286956787,2.987920232221263e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5902399850892834,2.3223648071289062,2.988323662596789e-08,0.0003631631670941715,0.0,-0.001044312957674265
1,CP,0,0.590279985088273,2.3201379776000977,2.98864241996297e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5903199850872625,2.318082571029663,2.9887914365644974e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.590359985086252,2.3161983489990234,2.9888557801566804e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5903999850852415,2.3151707649230957,2.9890896671405344e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.590439985084231,2.314142942428589,2.989323751497371e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5904799850832205,2.312601327896118,2.989557638481226e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5905599850811996,2.3108882904052734,2.989940542066607e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5905999850801891,2.309175491333008,2.990174626423444e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5906399850791786,2.307633876800537,2.990323643024971e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5906799850781681,2.3062636852264404,2.9906424003911525e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5907199850771576,2.3045506477355957,2.9907067439833355e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5907599850761471,2.3016388416290283,2.9909406309671894e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5907999850751366,2.2995831966400146,2.9910896475687174e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5908399850741262,2.297870397567749,2.991238861543227e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5908799850731157,2.2959861755371094,2.9913032051354094e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5909199850721052,2.2941019535064697,2.991452221736937e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5909599850710947,2.292902946472168,2.9917709791031185e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5910799850680633,2.291703939437866,2.992133553271338e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5911199850670528,2.2906761169433594,2.9923674402551924e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5912399850640213,2.2894771099090576,2.992899557815084e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.5913199850620003,2.288106918334961,2.993367529155775e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5914399850589689,2.286736488342285,2.993984319725011e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.591599985054927,2.2845096588134766,2.994665651259412e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.591759985050885,2.283482074737549,2.995601396567812e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5919599850458326,2.282111644744873,2.9968557018694106e-08,0.0002868443971237866,0.0,0.0006687382119707763
1,CP,0,0.5920799850428011,2.2810840606689453,2.99721827603763e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5923599850357277,2.2800562381744385,2.998601268523594e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5924799850326963,2.2810840606689453,2.999472670239811e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5926399850286543,2.282111644744873,3.000238674783557e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5927599850256229,2.283482074737549,3.0009405331081026e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5927999850246124,2.2845096588134766,3.001259290474284e-08,0.0002868443971237866,0.0,0.0003261279780417681
1,CP,0,0.5928799850225914,2.2855374813079834,3.001642194059666e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5929199850215809,2.286736488342285,3.0018760810435197e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.59299998501956,2.288106918334961,3.0023440523842105e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5931199850165285,2.2891345024108887,3.0027066265524304e-08,-9.474954509869349e-05,0.0,-0.0007017027237452567
1,CP,0,0.5933599850104656,2.2905049324035645,3.003685991289886e-08,0.0002105255987316923,0.0,0.0006687382119707763
1,CP,0,0.5933999850094551,2.292731761932373,3.004089619038395e-08,0.0003631631670941715,0.0,-1.648225588724017e-05
1,CP,0,0.5934399850084446,2.2959861755371094,3.004238635639922e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5934799850074342,2.2992405891418457,3.0043878496144316e-08,0.0001342068145504527,0.0,0.0003261279780417681
1,CP,0,0.5935199850064237,2.303694248199463,3.004706606980613e-08,0.0002868443971237866,0.0,-0.001044312957674265
1,CP,0,0.5935599850054132,2.308147668838501,3.004855623582141e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5935999850044027,2.3117449283599854,3.0050048375566504e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5936399850033922,2.3156845569610596,3.005153854158178e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5936799850023817,2.31911039352417,3.005472611524359e-08,0.0002868443971237866,0.0,0.0006687382119707763
1,CP,0,0.5937199850013712,2.324591636657715,3.005621628125886e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5937599850003608,2.329216480255127,3.005770842100396e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5937999849993503,2.334183931350708,3.0059200560749055e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5938399849983398,2.3372671604156494,3.00615394305876e-08,0.0002105255987316923,0.0,0.0003261279780417681
1,CP,0,0.5938799849973293,2.3406927585601807,3.006472503051959e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5939199849963188,2.3427484035491943,3.006706587408796e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5939599849953083,2.345146417617798,3.006855604010323e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5939999849942978,2.3482296466827393,3.007004817984833e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5940399849932874,2.350285053253174,3.007238704968687e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5940799849922769,2.354224681854248,3.0075574623348686e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5941199849912664,2.3576505184173584,3.0077913493187225e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5941599849902559,2.3607337474823,3.008025236302577e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5941999849892454,2.3636457920074463,3.0081742529041044e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5942399849882349,2.3662149906158447,3.0082385964962874e-08,5.7888023263785726e-05,0.0,-0.001044312957674265
1,CP,0,0.5942799849872245,2.369298219680786,3.00830294008847e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.594319984986214,2.3718676567077637,3.0085368270723244e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5943599849852035,2.374950885772705,3.008686041046834e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.594399984984193,2.3782052993774414,3.0089199280306886e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5944399849831825,2.381288528442383,3.009069142005198e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.594479984982172,2.385056972503662,3.0092181586067255e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5945199849811615,2.3883113861083984,3.0094520455905794e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5945599849801511,2.3920798301696777,3.009601259565089e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5945999849791406,2.3946492671966553,3.009665603157272e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5946399849781301,2.3973898887634277,3.0098146197587994e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5946799849771196,2.4001305103302,3.009709419959311e-08,-9.474954509869349e-05,0.0,-0.0003590924898162484
1,CP,0,0.5947199849761091,2.402357339859009,3.009858436560838e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5947599849750986,2.4050979614257812,3.0099227801530205e-08,5.7888023263785726e-05,0.0,-0.001044312957674265
1,CP,0,0.5947999849740881,2.4078385829925537,3.01007199412753e-08,0.0001342068145504527,0.0,-0.0007017027237452567
1,CP,0,0.5948399849730777,2.410750389099121,3.010475424503056e-08,0.0003631631670941715,0.0,-1.648225588724017e-05
1,CP,0,0.5948799849720672,2.4133198261260986,3.010709311486911e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5949199849710567,2.416745662689209,3.0109431984707654e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5949599849700462,2.4188010692596436,3.011092412445275e-08,0.0001342068145504527,0.0,-0.001386923249810934
1,CP,0,0.5949999849690357,2.421712875366211,3.011326299429129e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5950399849680252,2.4247961044311523,3.0114755134036386e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5950799849670148,2.4278793334960938,3.011624530005166e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5951199849660043,2.430962562561035,3.011688873597349e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5951599849649938,2.4347310066223145,3.01158367379786e-08,-9.474954509869349e-05,0.0,-0.0003590924898162484
1,CP,0,0.5951999849639833,2.437814235687256,3.011817560781714e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5952399849629728,2.441411256790161,3.0121363181478955e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5952799849619623,2.4451797008514404,3.012200464367096e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5953199849609518,2.4484341144561768,3.0125192217332774e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5953599849599414,2.451517343521118,3.012668435707787e-08,0.0001342068145504527,0.0,0.0003261279780417681
1,CP,0,0.5953999849589309,2.4554572105407715,3.0129023226916416e-08,0.0002105255987316923,0.0,-1.648225588724017e-05
1,CP,0,0.5954399849579204,2.458369016647339,3.013051339293169e-08,0.0001342068145504527,0.0,-0.001044312957674265
1,CP,0,0.5954799849569099,2.462137460708618,3.013285423650005e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5955199849558994,2.4650492668151855,3.013603983643205e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5955599849548889,2.468303918838501,3.0138378706270586e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5955999849538784,2.4715583324432373,3.0139022142192417e-08,5.7888023263785726e-05,0.0,-0.0003590924898162484
1,CP,0,0.595639984952868,2.4746415615081787,3.014136101203096e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5956799849518575,2.477382183074951,3.0143701855599325e-08,0.0002105255987316923,0.0,0.0003261279780417681
1,CP,0,0.595719984950847,2.4808080196380615,3.0144345291521155e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5957599849498365,2.483891248703003,3.014837959527641e-08,0.0003631631670941715,0.0,-0.0007017027237452567
1,CP,0,0.595799984948826,2.4869744777679443,3.0150718465114956e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.5958399849478155,2.4902288913726807,3.01530573349535e-08,0.0002105255987316923,0.0,-0.0003590924898162484
1,CP,0,0.595879984946805,2.4922845363616943,3.01545494746986e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5960799849417526,2.494682550430298,3.01687879616313e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5961199849407421,2.4975943565368652,3.0169431397553126e-08,5.7888023263785726e-05,0.0,-0.0007017027237452567
1,CP,0,0.5961599849397317,2.502732992172241,3.017177026739167e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5961999849387212,2.5073578357696533,3.0174957841053484e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5962399849377107,2.513353109359741,3.017644998079858e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5962799849367002,2.519176959991455,3.017963755446039e-08,0.0002868443971237866,0.0,-0.0007017027237452567
1,CP,0,0.5963199849356897,2.525343418121338,3.018197642429894e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5963599849346792,2.530824661254883,3.018346659031421e-08,0.0001342068145504527,0.0,-0.0003590924898162484
1,CP,0,0.5963999849336687,2.5368196964263916,3.018665416397602e-08,0.0002868443971237866,0.0,-1.648225588724017e-05
1,CP,0,0.5964399849326583,2.5431575775146484,3.018899303381457e-08,0.0002105255987316923,0.0,-0.001044312957674265
1,CP,0,0.5964799849316478,2.5476109981536865,3.0193029311299647e-08,0.0003631631670941715,0.0,-1.648225588724017e-05
1,CP,0,0.5965199849306373,2.5518932342529297,3.019367274722148e-08,5.7888023263785726e-05,0.0,-1.648225588724017e-05
1,CP,0,0.5965599849296268,2.555490493774414,3.019601161706002e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5965999849286163,2.5589160919189453,3.019835048689856e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5966399849276058,2.5628559589385986,3.0199840652913835e-08,0.0001342068145504527,0.0,-1.648225588724017e-05
1,CP,0,0.5966799849265954,2.56628155708313,3.020217952275238e-08,0.0002105255987316923,0.0,-0.0007017027237452567
1,CP,0,0.5967199849255849,2.570050001144409,3.020536709641419e-08,0.0002868443971237866,0.0,-0.0003590924898162484
1,CP,0,0.5967599849245744,2.5739896297454834,3.020770596625274e-08,0.0002105255987316923,0.0,-0.0003590924898162484
